"","x"
"1",16.692
"2",19.421
"3",22.74
"4",21.2
"5",20.337
"6",19.937
"7",20.301
"8",22.647
"9",24.4
"10",17.178
"11",19.999
"12",23.053
"13",24.571
"14",21.21
"15",22.786
"16",24.904
"17",24.884
"18",23.09
"19",18.895
"20",22.099
"21",25.796
"22",24.745
"23",23.038
"24",16.917
"25",15.403
"26",20.574
"27",19.704
"28",19.233
"29",23.19
"30",23.16
"31",19.4
"32",22.947
"33",19.444
"34",23.337
"35",22.621
"36",21.329
"37",21.132
"38",21.403
"39",15.672
"40",21.344
"41",24.612
"42",16.966
"43",22.803
"44",18.166
"45",21.346
"46",21.065
"47",24.655
"48",21.754
"49",22.52
"50",23.968
"51",23.82
"52",19.198
"53",23.298
