"","x"
"1",16.973
"2",19.035
"3",9.915
"4",17.846
"5",16.692
"6",17.133
"7",19.421
"8",17.62
"9",21.2
"10",9.472
"11",14.142
"12",17.569
"13",19.937
"14",20.301
"15",17.178
"16",19.999
"17",23.053
"18",18.895
"19",22.099
"20",23.038
"21",16.917
"22",15.403
"23",20.574
"24",19.704
"25",19.233
"26",23.16
"27",19.4
"28",19.444
"29",15.764
"30",11.961
"31",12.514
"32",21.329
"33",21.132
"34",15.672
"35",12.726
"36",16.966
"37",12.267
"38",22.803
"39",18.166
"40",9.845
"41",15.784
"42",19.139
"43",19.198
"44",11.776
"45",23.298
"46",19.31
