"","V1","V2"
"1",1,4
"2",4,5
"3",4,6
"4",2,7
"5",3,7
"6",1,8
"7",3,8
"8",8,9
"9",3,10
"10",7,10
"11",6,11
"12",7,12
"13",10,12
"14",9,13
"15",10,13
"16",6,14
"17",9,14
"18",13,14
"19",11,15
"20",12,16
"21",13,17
"22",14,18
"23",17,18
"24",18,19
"25",16,20
"26",17,20
"27",19,21
"28",19,22
"29",20,23
"30",12,24
"31",20,24
"32",13,26
"33",19,26
"34",20,26
"35",25,27
"36",26,27
"37",20,28
"38",24,28
"39",20,29
"40",21,30
"41",26,30
"42",20,31
"43",26,31
"44",29,32
"45",31,32
"46",22,33
"47",30,33
"48",31,34
"49",33,34
