"","V1","V2"
"1",1,3
"2",4,6
"3",2,7
"4",2,8
"5",5,9
"6",4,10
"7",6,10
"8",6,12
"9",8,13
"10",9,13
"11",10,14
"12",11,14
"13",12,15
"14",15,16
"15",16,17
"16",13,19
"17",14,19
"18",14,20
"19",15,20
"20",18,21
"21",20,21
"22",3,22
"23",3,23
"24",13,23
"25",22,23
"26",10,25
"27",20,25
"28",22,25
"29",24,25
"30",19,26
"31",12,27
"32",17,27
"33",20,27
"34",26,28
"35",27,29
"36",20,30
"37",25,30
"38",26,30
"39",8,31
"40",9,31
"41",18,32
"42",8,34
"43",33,34
"44",20,35
"45",24,35
"46",24,36
"47",35,37
"48",8,38
"49",13,38
"50",31,38
"51",34,39
"52",38,39
"53",27,40
"54",22,41
"55",23,41
"56",34,42
"57",20,43
"58",27,43
"59",30,44
"60",38,44
"61",41,44
"62",35,45
"63",43,45
"64",40,46
"65",32,47
"66",47,48
"67",33,49
"68",41,50
"69",43,51
"70",46,51
"71",31,52
"72",51,53
"73",28,54
"74",44,54
"75",33,55
"76",49,55
"77",50,55
"78",47,56
"79",51,56
"80",54,56
"81",52,57
"82",54,57
