"","x"
"1",16.973
"2",19.035
"3",22.03
"4",9.915
"5",16.692
"6",17.133
"7",19.421
"8",17.62
"9",21.2
"10",14.142
"11",17.569
"12",19.937
"13",20.301
"14",22.647
"15",17.178
"16",19.999
"17",23.053
"18",24.571
"19",24.904
"20",23.09
"21",18.895
"22",22.099
"23",23.038
"24",16.917
"25",15.403
"26",20.574
"27",19.704
"28",19.233
"29",23.16
"30",19.4
"31",22.947
"32",19.444
"33",15.764
"34",11.961
"35",12.514
"36",21.329
"37",21.132
"38",21.403
"39",15.672
"40",21.344
"41",12.726
"42",24.612
"43",16.966
"44",22.803
"45",18.166
"46",21.065
"47",9.845
"48",15.784
"49",23.968
"50",19.198
"51",11.776
"52",23.298
"53",19.31
