"","x"
"1",16.973
"2",19.035
"3",22.03
"4",16.692
"5",17.133
"6",19.421
"7",22.274
"8",22.74
"9",21.2
"10",20.337
"11",14.142
"12",17.569
"13",19.937
"14",20.301
"15",22.647
"16",24.4
"17",17.178
"18",19.999
"19",23.053
"20",24.571
"21",21.21
"22",22.786
"23",24.904
"24",24.884
"25",23.09
"26",18.895
"27",22.099
"28",25.796
"29",24.745
"30",23.038
"31",16.917
"32",15.403
"33",20.574
"34",19.704
"35",19.233
"36",23.19
"37",23.16
"38",19.4
"39",22.947
"40",19.444
"41",15.764
"42",23.337
"43",22.621
"44",21.329
"45",21.132
"46",21.403
"47",15.672
"48",21.344
"49",12.726
"50",24.612
"51",16.966
"52",22.803
"53",18.166
"54",21.346
"55",21.065
"56",24.655
"57",15.784
"58",23.968
"59",23.82
"60",19.198
"61",11.776
"62",23.298
"63",19.31
