"","x"
"1",23.525
"2",19.035
"3",22.03
"4",23.81
"5",24.756
"6",16.692
"7",19.421
"8",22.274
"9",22.74
"10",21.2
"11",27.151
"12",20.337
"13",19.937
"14",20.301
"15",22.647
"16",24.4
"17",17.178
"18",19.999
"19",23.053
"20",24.571
"21",27.266
"22",21.21
"23",22.786
"24",24.904
"25",24.884
"26",23.09
"27",18.895
"28",22.099
"29",25.796
"30",24.745
"31",23.038
"32",16.917
"33",15.403
"34",20.574
"35",19.704
"36",19.233
"37",23.19
"38",23.16
"39",19.4
"40",22.947
"41",19.444
"42",23.337
"43",21.329
"44",21.132
"45",21.403
"46",15.672
"47",24.612
"48",16.966
"49",22.803
"50",18.166
"51",21.346
"52",21.065
"53",24.655
"54",23.968
"55",23.82
"56",19.198
"57",23.298
