"","x"
"1",9.915
"2",16.692
"3",19.421
"4",17.62
"5",21.2
"6",20.337
"7",14.142
"8",17.569
"9",19.937
"10",20.301
"11",22.647
"12",17.178
"13",19.999
"14",23.053
"15",24.571
"16",21.21
"17",24.904
"18",23.09
"19",18.895
"20",22.099
"21",23.038
"22",16.917
"23",15.403
"24",20.574
"25",19.704
"26",19.233
"27",23.16
"28",19.4
"29",22.947
"30",19.444
"31",15.764
"32",12.514
"33",21.329
"34",21.132
"35",21.403
"36",15.672
"37",12.726
"38",24.612
"39",16.966
"40",22.803
"41",18.166
"42",21.065
"43",24.625
"44",15.784
"45",23.968
"46",19.139
"47",19.198
"48",23.298
"49",19.31
