"","V1","V2"
"1",1,2
"2",2,3
"3",1,4
"4",4,6
"5",5,6
"6",1,7
"7",4,7
"8",1,8
"9",4,8
"10",8,9
"11",3,10
"12",8,10
"13",6,11
"14",11,12
"15",7,13
"16",13,14
"17",9,15
"18",8,16
"19",11,17
"20",12,19
"21",16,20
"22",17,20
"23",14,21
"24",13,22
"25",16,22
"26",20,23
"27",17,24
"28",19,24
"29",18,25
"30",21,25
"31",22,25
"32",19,26
"33",19,27
"34",25,28
"35",23,29
"36",24,29
"37",16,30
"38",22,30
"39",10,31
"40",15,31
"41",32,33
"42",22,34
"43",29,34
"44",32,34
"45",30,35
"46",31,35
"47",34,36
"48",30,37
"49",33,37
