"","V1","V2"
"1",1,3
"2",1,4
"3",2,4
"4",3,4
"5",1,5
"6",3,5
"7",5,6
"8",5,8
"9",10,12
"10",4,13
"11",7,14
"12",9,14
"13",13,14
"14",5,15
"15",10,16
"16",11,17
"17",12,18
"18",15,19
"19",16,19
"20",14,20
"21",13,21
"22",15,21
"23",19,22
"24",16,23
"25",18,23
"26",17,24
"27",20,24
"28",21,24
"29",17,25
"30",18,26
"31",18,27
"32",24,28
"33",28,29
"34",22,30
"35",23,30
"36",15,31
"37",21,31
"38",8,32
"39",28,34
"40",33,35
"41",34,35
"42",21,36
"43",30,36
"44",33,36
"45",31,37
"46",32,37
"47",36,38
"48",29,39
"49",34,39
"50",31,40
"51",35,40
