"","x"
"1",14.874
"2",15.256
"3",5.249
"4",14.807
"5",16.367
"6",16.746
"7",14.9
"8",14.476
"9",14.827
"10",15.591
"11",16.826
"12",13
"13",12.519
"14",16.522
"15",11.763
"16",16.703
"17",15.157
"18",4.461
"19",17.469
"20",15.382
"21",16.13
"22",4.944
"23",5.024
"24",3.654
"25",4.891
"26",9.588
"27",14.815
"28",14.999
"29",18.064
"30",15.045
"31",17.402
"32",15.855
"33",14.9
"34",15.114
"35",17.773
"36",18.293
"37",14.808
"38",14.171
"39",9.253
"40",17.311
"41",17.446
"42",16.875
"43",4.616
"44",6.257
"45",11.406
"46",16.811
"47",15.769
"48",5.992
"49",5.289
