"","V1","V2"
"1",1,3
"2",2,3
"3",3,5
"4",4,7
"5",5,7
"6",6,7
"7",5,8
"8",5,10
"9",7,10
"10",8,10
"11",9,11
"12",10,11
"13",8,12
"14",7,13
"15",13,14
"16",11,15
"17",8,16
"18",10,16
"19",12,17
"20",18,19
"21",7,20
"22",10,20
"23",13,20
"24",17,20
"25",12,21
"26",16,21
"27",17,21
"28",19,21
"29",18,22
"30",17,23
"31",20,24
"32",24,25
"33",24,27
"34",15,29
"35",28,29
"36",21,30
"37",22,30
"38",16,31
"39",21,31
"40",28,31
"41",30,31
"42",20,32
"43",24,32
"44",23,33
"45",26,33
"46",23,34
"47",25,34
"48",30,34
"49",32,34
"50",33,34
"51",28,35
"52",31,35
"53",32,35
"54",28,36
"55",29,36
"56",31,36
"57",33,37
