"","weight"
"1",0.439851111463468
"2",1.260074998266
"3",0.721889188143874
"4",1.7986950826724
"5",2.7716233509609
"6",2.49002510017811
"7",2.30776948576289
"8",0.707429148216226
"9",0.520772502858986
"10",2.91494425354236
"11",0.533314166396909
"12",3.54891349579719
"13",1.69343703750224
"14",1.24874697190886
"15",0.662592634961756
"16",0.430483449849334
"17",1.88452349423711
"18",1.13329431290075
"19",2.03925697238506
"20",1.54054016475751
"21",1.37776086439719
"22",1.9825095207737
"23",2.24198572681016
"24",2.30640933048708
"25",2.9249998288556
"26",2.00612287711972
"27",2.59483737443709
"28",1.9785370855759
"29",2.14399067187694
"30",2.36223813334339
"31",2.56962331840572
"32",1.84385899663564
"33",1.80766711563307
"34",1.55349573549045
"35",1.32211043406462
"36",0.657572048947255
"37",1.55361558958743
"38",3.14313553650459
"39",1.9800747461201
"40",0.417013189302952
"41",1.56623657257797
"42",2.33152846872556
"43",0.796115569564614
"44",1.61681786235546
"45",1.55634475607793
"46",0.311866958642461
"47",2.85796686454887
"48",2.55891090114907
"49",1.58703421523365
"50",1.83157615172252
"51",1.40999999997949
"52",1.93336726978951
"53",3.2281172533827
"54",4.18604777834026
"55",2.78220703749275
"56",3.27803660760901
"57",3.60825941420499
"58",0.522471051879935
"59",1.86267979018699
"60",1.44952026587467
"61",1.19117521807686
"62",0.526652067449567
"63",1.52782885184857
"64",1.73341276100867
"65",4.23284077240708
"66",2.27290650973268
"67",0.736090619832554
"68",3.83596587575555
"69",3.62378476177184
"70",1.38609559535188
"71",4.14420824753213
"72",1.92517038142846
"73",2.9197296106227
