"","x"
"1",20.977
"2",19.447
"3",21.083
"4",19.854
"5",17.51
"6",20.546
"7",18.82
"8",16.387
"9",18.597
"10",20.937
"11",12.128
"12",17.973
"13",16.502
"14",20.264
"15",22.284
"16",20.41
"17",20.891
"18",20.315
"19",22.709
"20",19.37
"21",15.888
"22",14.896
"23",19.963
"24",22.144
"25",22.293
"26",18.133
"27",20.39
"28",22.998
"29",17.92
"30",14.564
"31",19.766
"32",21.256
"33",19.461
"34",20.876
"35",23.683
"36",22.173
"37",20.871
"38",14.243
"39",20.555
"40",21.703
"41",21.725
"42",21.069
"43",19.289
"44",19.192
