"","V1","V2"
"1",1,4
"2",2,4
"3",5,6
"4",8,10
"5",3,12
"6",4,12
"7",2,13
"8",4,13
"9",1,14
"10",7,14
"11",8,15
"12",5,16
"13",11,16
"14",11,17
"15",15,17
"16",9,18
"17",6,19
"18",11,20
"19",11,21
"20",16,21
"21",12,22
"22",13,22
"23",20,22
"24",14,23
"25",18,23
"26",20,23
"27",18,24
"28",12,25
"29",13,26
"30",14,26
"31",18,27
"32",23,27
"33",24,27
"34",27,28
"35",25,29
"36",23,30
"37",22,31
"38",26,31
"39",30,31
"40",21,32
"41",22,33
"42",29,33
"43",28,34
"44",24,35
"45",27,35
"46",31,37
"47",15,38
"48",32,38
"49",34,38
"50",23,39
"51",27,39
"52",30,39
"53",36,39
"54",22,40
"55",19,41
"56",32,41
"57",33,41
"58",40,41
"59",40,42
"60",39,43
"61",34,44
"62",38,44
"63",39,45
"64",43,45
"65",33,46
"66",41,47
"67",40,48
"68",47,48
