"","V1","V2"
"1",1,5
"2",1,11
"3",2,8
"4",3,5
"5",3,12
"6",4,5
"7",4,6
"8",4,7
"9",4,13
"10",5,7
"11",5,17
"12",6,13
"13",7,14
"14",7,16
"15",8,9
"16",8,10
"17",8,14
"18",8,21
"19",10,21
"20",11,19
"21",12,19
"22",13,15
"23",13,18
"24",13,23
"25",14,15
"26",14,16
"27",15,18
"28",16,20
"29",17,23
"30",17,26
"31",18,24
"32",19,26
"33",19,29
"34",20,25
"35",20,26
"36",21,27
"37",22,28
"38",23,28
"39",24,25
"40",25,35
"41",25,39
"42",26,31
"43",26,33
"44",27,39
"45",27,41
"46",28,32
"47",28,33
"48",29,31
"49",30,39
"50",30,40
"51",31,34
"52",33,35
"53",34,36
"54",34,41
"55",35,37
"56",35,42
"57",36,38
"58",37,38
