"","V1","V2"
"1",1,4
"2",2,4
"3",3,4
"4",3,5
"5",3,6
"6",4,6
"7",1,7
"8",2,8
"9",1,9
"10",3,10
"11",5,10
"12",6,11
"13",10,12
"14",11,12
"15",6,13
"16",11,13
"17",9,14
"18",4,15
"19",10,16
"20",12,16
"21",7,17
"22",8,17
"23",13,18
"24",10,20
"25",15,20
"26",16,21
"27",18,22
"28",21,22
"29",9,23
"30",19,23
"31",15,24
"32",17,24
"33",18,24
"34",19,25
"35",20,25
"36",17,26
"37",24,27
"38",26,27
"39",14,28
"40",14,29
"41",23,29
"42",28,29
"43",25,30
"44",24,31
"45",25,31
"46",27,32
"47",22,33
"48",31,33
"49",33,34
"50",34,35
"51",22,36
"52",28,37
"53",29,37
"54",29,38
"55",30,38
"56",37,38
"57",33,39
"58",37,40
