"","V1","V2"
"1",2,3
"2",1,6
"3",4,6
"4",5,6
"5",5,7
"6",5,8
"7",6,8
"8",2,9
"9",9,10
"10",3,11
"11",9,11
"12",10,12
"13",1,13
"14",4,14
"15",10,15
"16",11,15
"17",1,16
"18",5,17
"19",7,17
"20",8,18
"21",9,18
"22",17,19
"23",18,19
"24",8,20
"25",18,20
"26",6,21
"27",17,22
"28",19,22
"29",13,23
"30",14,23
"31",20,24
"32",9,26
"33",11,26
"34",25,26
"35",17,27
"36",21,27
"37",22,28
"38",24,29
"39",28,29
"40",21,30
"41",23,30
"42",24,30
"43",26,31
"44",27,32
"45",23,33
"46",30,35
"47",33,35
"48",30,36
"49",32,36
"50",35,37
"51",29,38
"52",36,38
"53",38,39
"54",29,40
"55",31,40
"56",34,40
"57",38,41
