"","x"
"1",8.592
"2",0.393
"3",0.424
"4",8.202
"5",0.551
"6",7.807
"7",9.415
"8",9.823
"9",5.665
"10",9.973
"11",7.285
"12",8.197
"13",0.268
"14",8.292
"15",8.431
"16",6.362
"17",9.315
"18",8.017
"19",0.381
"20",2.748
"21",5.74
"22",9.027
"23",6.739
"24",9.4
"25",7.869
"26",0.308
"27",3.876
"28",6.808
"29",9.42
"30",9.382
"31",7.716
"32",9.085
"33",11.788
"34",8.784
"35",0.416
"36",5.797
"37",0.317
"38",5.724
"39",1.777
"40",9.57
"41",4.722
"42",2.817
"43",4.582
"44",0.394
"45",4.533
"46",3.067
"47",4.438
