"","weight"
"1",1.5929205880695
"2",1.86849565161885
"3",1.12828232266419
"4",2.47182503424061
"5",4.57320034548553
"6",2.6774034062858
"7",1.44253249530665
"8",2.1569803898777
"9",2.02366622773748
"10",2.96167334438767
"11",1.8101162944562
"12",2.34073172337503
"13",1.15686256767188
"14",2.23227888038606
"15",3.48719084686992
"16",1.8982805377569
"17",1.85476338103812
"18",2.04666582521578
"19",3.15223032176798
"20",1.72236726651701
"21",2.03184645093862
"22",4.02036515730632
"23",4.23769984781061
"24",0.581849636909796
"25",2.45171042327135
"26",0.719264207654306
"27",2.05048774687574
"28",0.298979933042657
"29",2.32005193913459
"30",4.58189142169204
"31",0.714839842020036
"32",3.30858398703785
"33",0.506083985126655
