"","x"
"1",21.428
"2",20.835
"3",19.702
"4",15.404
"5",21.121
"6",22.008
"7",20.612
"8",19.784
"9",18.83
"10",17.899
"11",17.528
"12",18.044
"13",17.897
"14",18.584
"15",18.469
"16",18.531
"17",18.673
"18",18.856
"19",18.488
"20",18.908
"21",19
"22",18.607
"23",20.75
"24",20.799
"25",22.05
"26",18.996
"27",20.602
"28",20.802
"29",19.031
"30",19.014
"31",19.053
"32",20.814
"33",20.514
"34",19.532
"35",20.566
"36",19.745
"37",19.218
"38",21.707
"39",19.427
"40",19.781
"41",19.674
"42",19.713
"43",22.809
"44",20.547
"45",14.4
"46",18.647
"47",23.482
"48",23.627
"49",17.779
"50",17.772
"51",22.793
"52",17.836
"53",16.546
"54",18.654
