"","V1","V2"
"1",1,5
"2",2,6
"3",4,6
"4",5,6
"5",3,7
"6",4,7
"7",6,7
"8",8,10
"9",9,10
"10",6,11
"11",7,11
"12",9,11
"13",12,13
"14",9,15
"15",11,15
"16",12,15
"17",5,17
"18",6,18
"19",14,18
"20",18,19
"21",16,20
"22",6,21
"23",19,21
"24",17,22
"25",21,22
"26",7,23
"27",4,24
"28",5,25
"29",22,25
"30",16,26
"31",24,26
"32",11,27
"33",23,27
"34",24,27
"35",3,28
"36",23,29
"37",26,30
"38",26,31
"39",30,32
"40",30,33
"41",31,33
"42",10,34
"43",29,35
"44",34,35
"45",27,36
"46",31,36
"47",29,37
"48",35,37
"49",28,38
"50",29,38
"51",37,38
"52",37,39
"53",29,40
"54",38,40
"55",39,40
