"","x"
"1",8.184
"2",6.901
"3",10.011
"4",5.463
"5",9.413
"6",10.133
"7",2.279
"8",9.806
"9",6.015
"10",7.13
"11",8.538
"12",9.782
"13",11.609
"14",10.683
"15",9.257
"16",3.285
"17",12.963
"18",11.508
"19",11.424
"20",10.534
"21",7.393
"22",0.164
"23",7.916
"24",12.226
"25",11.952
"26",8.008
"27",9.845
"28",6.858
"29",11.599
"30",7.191
"31",0
"32",11.665
"33",11.353
"34",8.172
"35",8.05
"36",3.373
"37",7.169
"38",0.559
"39",12.154
"40",11.122
"41",9.643
"42",8.34
"43",0
"44",5.153
"45",8.39
"46",8.705
"47",7.854
"48",9.148
"49",5.658
"50",7.811
"51",9.037
