"","V1","V2"
"1",1,2
"2",2,4
"3",5,6
"4",8,9
"5",3,11
"6",5,11
"7",9,13
"8",10,13
"9",2,14
"10",5,14
"11",13,14
"12",1,15
"13",3,15
"14",7,16
"15",8,16
"16",12,16
"17",7,17
"18",12,17
"19",16,17
"20",15,18
"21",4,19
"22",8,19
"23",13,20
"24",14,20
"25",19,21
"26",17,22
"27",20,23
"28",21,24
"29",21,25
"30",22,25
"31",18,26
"32",23,26
"33",2,27
"34",18,27
"35",25,28
"36",27,30
"37",19,31
"38",27,31
"39",29,33
"40",31,33
"41",30,34
"42",29,35
"43",33,35
"44",32,38
"45",31,39
"46",32,39
"47",36,39
"48",38,39
"49",31,40
"50",37,40
