"","x"
"1",8.184
"2",6.901
"3",10.011
"4",9.413
"5",10.133
"6",9.389
"7",9.806
"8",6.015
"9",7.13
"10",8.538
"11",9.782
"12",11.609
"13",10.683
"14",9.257
"15",12.963
"16",11.508
"17",11.424
"18",10.534
"19",7.393
"20",7.916
"21",12.226
"22",13.679
"23",12.147
"24",11.952
"25",13.521
"26",11.109
"27",8.008
"28",9.845
"29",6.858
"30",11.599
"31",7.191
"32",11.665
"33",11.353
"34",8.172
"35",8.05
"36",3.373
"37",7.169
"38",12.154
"39",11.122
"40",9.643
"41",8.34
"42",8.39
"43",8.705
"44",9.148
"45",9.037
