"","x"
"1",8.184
"2",6.901
"3",10.011
"4",5.463
"5",9.413
"6",10.133
"7",9.389
"8",2.279
"9",2.24
"10",5.244
"11",5.717
"12",9.806
"13",6.015
"14",7.13
"15",8.538
"16",1.091
"17",1.746
"18",9.782
"19",5.576
"20",10.683
"21",9.257
"22",3.285
"23",11.508
"24",10.534
"25",7.393
"26",7.916
"27",12.226
"28",11.109
"29",8.008
"30",9.845
"31",6.858
"32",11.599
"33",7.191
"34",11.665
"35",11.353
"36",8.172
"37",8.05
"38",3.373
"39",7.169
"40",11.122
"41",9.643
"42",8.34
"43",8.705
"44",7.854
"45",5.658
