"","V1","V2"
"1",1,2
"2",2,4
"3",5,7
"4",6,7
"5",3,8
"6",5,8
"7",2,10
"8",5,10
"9",9,10
"10",1,11
"11",3,11
"12",6,12
"13",3,13
"14",3,14
"15",11,15
"16",13,17
"17",14,17
"18",16,17
"19",13,18
"20",8,19
"21",12,19
"22",9,20
"23",10,20
"24",12,21
"25",16,22
"26",17,22
"27",17,24
"28",18,24
"29",23,24
"30",16,25
"31",18,26
"32",19,26
"33",23,26
"34",12,27
"35",20,27
"36",14,28
"37",15,28
"38",27,28
"39",2,29
"40",15,29
"41",22,30
"42",28,30
"43",27,31
"44",30,32
"45",30,33
"46",29,34
"47",29,35
"48",32,36
"49",33,36
"50",28,37
"51",36,37
"52",34,38
"53",37,38
"54",37,39
"55",38,39
