"","x"
"1",8.184
"2",6.901
"3",10.011
"4",5.463
"5",9.413
"6",10.133
"7",9.389
"8",2.24
"9",5.717
"10",9.806
"11",6.015
"12",7.13
"13",8.538
"14",9.782
"15",11.609
"16",5.576
"17",10.683
"18",9.257
"19",3.285
"20",12.963
"21",11.508
"22",11.424
"23",10.534
"24",7.393
"25",7.916
"26",12.226
"27",12.147
"28",11.952
"29",13.521
"30",11.109
"31",8.008
"32",9.845
"33",6.858
"34",11.599
"35",7.191
"36",11.665
"37",11.353
"38",8.172
"39",8.05
"40",3.373
"41",7.169
"42",0.559
"43",12.573
"44",12.154
"45",11.122
"46",9.643
"47",8.34
"48",9.742
"49",8.39
"50",8.705
"51",7.854
"52",9.148
"53",5.658
"54",7.811
"55",9.037
