"","weight"
"1",4.06313868819929
"2",3.76511620004594
"3",3.92374260110143
"4",0.694394700396347
"5",2.35989402308189
"6",0.384026040806006
"7",0.522937854765397
"8",0.64503565819726
"9",0.546292778799459
"10",0.94638311480715
"11",0.341618793330921
"12",0.534002809218117
"13",0.347452443322135
"14",0.953367190687511
"15",0.433611347499859
"16",0.530607199559394
"17",3.58111169889144
"18",3.42218994211397
"19",4.35229927735088
"20",1.95300307233703
"21",3.20436093480139
"22",0.587234195424974
"23",1.51597625333517
"24",1.97613891204421
