"","weight"
"1",0.519037570957689
"2",3.4929925279134
"3",0.127147945313883
"4",0.726043938201243
"5",1.47211956037666
"6",0.252287534621054
"7",0.270914377745308
"8",1.49852460770678
"9",1.75080010244587
"10",1.35526233662218
"11",1.60432041675248
"12",1.62549223316502
"13",0.858899877495514
"14",0.614813793173524
"15",0.700106420499475
"16",1.77397547884482
"17",1.15628716149281
"18",2.20500702942443
"19",1.7298138627723
"20",0.992452013222066
"21",1.07424391999459
"22",2.76392000626111
"23",2.7068217525147
"24",1.4616073344829
"25",0.723596158115398
"26",1.68957420680216
"27",0.541589697639972
"28",1.0578938511657
"29",0.728722444072978
"30",1.02419919957713
"31",0.630681695060826
"32",0.891729218859372
"33",0.689979275390032
"34",2.16154782520724
"35",0.694111806837198
"36",0.68141103612594
"37",0.631814055060003
"38",1.89574365293757
"39",1.87328150581788
"40",1.4422620427909
"41",1.50666021399359
"42",1.56560940181072
"43",1.48040163408311
"44",1.29864406203769
"45",1.55467166957436
"46",2.35086877600176
"47",2.1264323178724
"48",1.30394171671988
"49",0.767294597460581
"50",1.57446149508955
"51",1.1328724561327
"52",1.6216547107215
"53",1.41290622486645
"54",1.74966882555243
"55",1.42996643307917
"56",0.873289986312014
