"","V1","V2"
"1",1,3
"2",3,5
"3",4,5
"4",1,6
"5",2,6
"6",4,8
"7",5,8
"8",3,9
"9",6,9
"10",6,10
"11",7,12
"12",11,12
"13",9,14
"14",11,14
"15",11,15
"16",12,16
"17",15,18
"18",11,19
"19",14,21
"20",11,22
"21",19,22
"22",20,22
"23",21,23
"24",14,24
"25",14,25
"26",24,25
"27",14,26
"28",13,27
"29",13,28
"30",26,28
"31",17,29
"32",8,30
"33",29,30
"34",21,31
"35",23,31
"36",30,31
"37",19,32
"38",24,32
"39",22,33
"40",32,33
"41",23,34
"42",26,34
"43",25,35
"44",33,35
"45",26,36
"46",27,36
"47",34,36
"48",13,37
"49",27,37
"50",28,37
"51",25,38
"52",26,38
"53",27,39
"54",36,39
"55",38,40
"56",29,41
"57",30,42
"58",40,42
"59",29,43
"60",41,44
"61",42,44
"62",42,45
