"","x"
"1",20.297
"2",19.24
"3",21.365
"4",21.571
"5",20.666
"6",19.211
"7",19.423
"8",19.214
"9",20.754
"10",21.626
"11",21.61
"12",21.355
"13",19.415
"14",19.145
"15",20.889
"16",20.931
"17",17.376
"18",21.317
"19",20.766
"20",19.927
"21",23.05
"22",22.001
"23",20.921
"24",21.985
"25",24.074
"26",22.633
"27",23.17
"28",24.528
"29",22.729
"30",23.778
"31",21.052
"32",23.4
"33",20.836
"34",22.855
"35",22.961
"36",21.323
"37",19.895
"38",21.613
"39",17.452
"40",24.623
"41",20.136
"42",24.277
"43",23.984
"44",23.925
"45",20.735
"46",22.874
"47",23.607
"48",20.971
"49",23.197
"50",21.08
"51",21.178
"52",21.482
"53",19.774
"54",22.914
"55",23.356
"56",19.322
"57",21.994
"58",20.891
