"","x"
"1",20.297
"2",19.24
"3",20.584
"4",20.666
"5",19.211
"6",17.89
"7",19.423
"8",19.214
"9",20.754
"10",16.992
"11",21.61
"12",21.355
"13",20.972
"14",19.415
"15",19.145
"16",16.109
"17",20.889
"18",20.931
"19",17.376
"20",21.59
"21",21.317
"22",20.97
"23",20.766
"24",19.927
"25",23.05
"26",22.001
"27",20.921
"28",21.985
"29",24.074
"30",22.729
"31",21.052
"32",23.4
"33",20.836
"34",22.855
"35",22.961
"36",21.323
"37",19.895
"38",21.613
"39",20.735
"40",22.874
"41",20.971
"42",23.197
"43",21.08
"44",21.178
"45",21.482
