"","x"
"1",20.297
"2",19.24
"3",20.666
"4",19.395
"5",19.211
"6",20.094
"7",17.89
"8",19.423
"9",19.214
"10",18.645
"11",16.096
"12",20.754
"13",16.992
"14",21.61
"15",16.899
"16",19.74
"17",19.294
"18",19.415
"19",19.145
"20",20.889
"21",20.931
"22",17.376
"23",21.317
"24",20.766
"25",19.927
"26",23.05
"27",20.921
"28",21.985
"29",17.123
"30",21.052
"31",20.836
"32",22.855
"33",22.961
"34",21.323
"35",19.895
"36",21.613
"37",17.452
"38",20.136
"39",20.735
"40",21.178
"41",21.994
"42",17.784
"43",20.891
"44",19.669
"45",17.859
"46",21.093
