"","V1","V2"
"1",1,4
"2",2,4
"3",8,9
"4",5,10
"5",6,10
"6",7,10
"7",4,11
"8",8,11
"9",8,12
"10",8,13
"11",11,14
"12",8,15
"13",13,15
"14",14,16
"15",11,17
"16",11,18
"17",17,18
"18",11,19
"19",10,20
"20",10,21
"21",19,21
"22",3,23
"23",22,23
"24",14,25
"25",16,25
"26",23,25
"27",13,26
"28",17,26
"29",15,27
"30",24,27
"31",26,27
"32",16,28
"33",19,28
"34",18,29
"35",27,29
"36",19,30
"37",20,30
"38",28,30
"39",10,31
"40",20,31
"41",21,31
"42",18,32
"43",19,32
"44",20,34
"45",30,34
"46",31,35
"47",27,36
"48",33,37
"49",36,37
"50",34,38
"51",32,39
"52",36,39
"53",36,40
"54",37,40
"55",40,41
"56",22,43
"57",23,44
"58",39,44
"59",43,45
"60",44,45
"61",42,46
"62",44,46
