"","x"
"1",11.676
"2",7.144
"3",0
"4",10.573
"5",13.459
"6",12.611
"7",10.29
"8",8.324
"9",10.741
"10",10.793
"11",1.413
"12",12.449
"13",10.389
"14",10.22
"15",0.198
"16",13.86
"17",10.59
"18",0.328
"19",1.822
"20",11.93
"21",9.339
"22",0
"23",0
"24",1.584
"25",7.707
"26",7.458
"27",13.105
"28",7.859
"29",1.006
"30",10.894
"31",1.06
"32",8.458
"33",9.053
"34",12.115
"35",8.907
"36",11.232
"37",13.492
"38",7.339
"39",11.088
"40",8.042
"41",8.953
"42",12.95
"43",11.682
"44",7.363
"45",8.2
"46",10.171
"47",9.608
"48",10.354
"49",10.279
"50",8.385
"51",6.07
"52",10.47
"53",9.957
"54",8.606
"55",0.182
"56",6.565
