"","x"
"1",11.676
"2",13.938
"3",7.144
"4",10.573
"5",13.459
"6",12.611
"7",10.29
"8",8.324
"9",10.741
"10",10.793
"11",14.058
"12",1.413
"13",12.449
"14",10.389
"15",10.22
"16",13.86
"17",10.59
"18",0.328
"19",1.822
"20",13.531
"21",11.93
"22",9.339
"23",1.584
"24",7.707
"25",7.458
"26",13.105
"27",7.859
"28",13.945
"29",10.894
"30",9.053
"31",12.115
"32",8.907
"33",11.232
"34",13.492
"35",7.339
"36",13.453
"37",12.567
"38",11.088
"39",8.042
"40",8.953
"41",12.95
"42",11.682
"43",7.363
"44",8.2
"45",10.171
"46",9.608
"47",10.279
"48",8.385
"49",6.07
"50",6.565
