"","x"
"1",7.144
"2",0
"3",0.701
"4",8.324
"5",1.413
"6",10.22
"7",0.198
"8",0
"9",0.362
"10",10.59
"11",0.747
"12",0.43
"13",0.328
"14",1.822
"15",9.339
"16",0.765
"17",0
"18",0
"19",1.584
"20",7.707
"21",7.458
"22",7.859
"23",1.006
"24",10.894
"25",1.06
"26",0.196
"27",0
"28",9.053
"29",8.907
"30",7.339
"31",0
"32",11.088
"33",11.02
"34",0
"35",0.44
"36",0.57
"37",-0.059
"38",8.042
"39",0
"40",0.351
"41",0
"42",7.363
"43",8.2
"44",10.171
"45",0
"46",0
"47",9.901
"48",8.385
"49",6.07
"50",0.132
"51",0.039
"52",-0.368
"53",0.012
"54",9.957
"55",8.606
"56",0.182
"57",0.182
"58",-0.204
"59",6.565
