"","x"
"1",1.037
"2",1.184
"3",2.785
"4",11.913
"5",0.631
"6",9.442
"7",2.959
"8",0.43
"9",3.217
"10",6.873
"11",0
"12",11.763
"13",-0.139
"14",0.783
"15",0.394
"16",0
"17",4.849
"18",7.683
"19",0.006
"20",9.758
"21",1.018
"22",0.818
"23",7.524
"24",4.636
"25",4.887
"26",0
"27",0
"28",0.838
"29",1.621
"30",0
"31",1.618
"32",0.464
"33",0.359
"34",0.615
"35",1.18
"36",8.529
"37",6.793
"38",8.609
"39",0
"40",9.655
"41",8.566
"42",8.517
"43",3.81
"44",9.321
"45",1.363
"46",4.669
"47",0.356
"48",9.695
"49",6.897
"50",3.91
"51",0
