"","x"
"1",4.767
"2",7.472
"3",9.532
"4",10.689
"5",12.392
"6",4.801
"7",7.003
"8",8.163
"9",10.867
"10",12.231
"11",9.851
"12",11.938
"13",12.103
"14",12.369
"15",12.223
"16",10.188
"17",3.476
"18",11.111
"19",11.994
"20",11.151
"21",9.959
"22",7.633
"23",10.558
"24",11.325
"25",10.86
"26",11.252
"27",10.421
"28",11.069
"29",10.615
"30",11.278
"31",11.315
"32",10.972
"33",10.802
"34",10.677
"35",9.81
"36",10.058
"37",11.145
"38",6.299
"39",10.875
"40",9.856
"41",10.073
"42",10.942
"43",9.656
"44",9.535
"45",9.219
"46",-0.046
"47",9.215
"48",10.511
