"","V1","V2"
"1",1,5
"2",4,6
"3",2,7
"4",3,7
"5",3,8
"6",5,11
"7",5,12
"8",6,12
"9",7,15
"10",11,15
"11",8,16
"12",10,17
"13",9,18
"14",15,18
"15",10,19
"16",16,19
"17",17,20
"18",13,21
"19",14,21
"20",14,23
"21",20,23
"22",17,24
"23",19,24
"24",16,25
"25",18,25
"26",11,26
"27",15,26
"28",16,27
"29",19,27
"30",24,27
"31",21,28
"32",23,28
"33",26,29
"34",21,30
"35",22,30
"36",6,31
"37",22,31
"38",12,32
"39",15,32
"40",30,33
"41",31,33
"42",32,33
"43",27,34
"44",28,34
"45",33,34
"46",27,36
"47",36,37
"48",35,39
"49",37,39
"50",38,39
"51",36,40
"52",37,40
"53",32,41
"54",34,41
"55",40,41
"56",32,42
"57",41,42
"58",39,43
"59",40,44
"60",32,46
"61",44,47
"62",42,48
"63",43,49
"64",47,49
"65",44,50
"66",50,51
"67",48,52
"68",51,52
"69",33,53
"70",46,53
"71",48,53
"72",45,54
"73",46,54
"74",47,55
"75",49,55
"76",51,55
