"","V1","V2"
"1",1,3
"2",4,6
"3",2,7
"4",2,8
"5",3,8
"6",3,9
"7",1,10
"8",5,13
"9",5,14
"10",6,14
"11",12,16
"12",7,17
"13",13,17
"14",8,18
"15",9,19
"16",10,19
"17",11,19
"18",17,20
"19",10,21
"20",18,21
"21",19,22
"22",15,23
"23",16,23
"24",15,24
"25",24,25
"26",16,26
"27",22,26
"28",19,27
"29",21,27
"30",18,28
"31",20,28
"32",28,29
"33",13,30
"34",17,30
"35",18,31
"36",21,31
"37",27,31
"38",23,32
"39",26,32
"40",23,33
"41",25,33
"42",6,34
"43",25,34
"44",14,35
"45",17,35
"46",33,36
"47",34,36
"48",35,36
"49",31,37
"50",32,37
"51",36,37
"52",31,38
"53",38,39
"54",39,40
"55",38,41
"56",39,41
"57",35,42
"58",37,42
"59",41,42
"60",35,43
"61",42,43
"62",41,44
"63",35,45
"64",44,46
"65",43,47
"66",44,48
"67",47,49
"68",36,50
"69",45,50
"70",47,50
"71",45,51
