"","x"
"1",12.155
"2",10.118
"3",11.939
"4",10.689
"5",11.612
"6",12.392
"7",12.739
"8",7.003
"9",8.163
"10",10.867
"11",12.231
"12",9.851
"13",11.938
"14",12.071
"15",12.103
"16",12.369
"17",12.223
"18",10.188
"19",10.36
"20",11.111
"21",11.994
"22",11.151
"23",9.959
"24",7.633
"25",10.558
"26",11.325
"27",10.86
"28",11.252
"29",10.421
"30",11.069
"31",10.615
"32",11.278
"33",11.315
"34",10.972
"35",10.802
"36",10.677
"37",9.81
"38",10.058
"39",11.145
"40",6.299
"41",10.875
"42",9.856
"43",10.073
"44",10.942
"45",9.656
"46",9.219
"47",10.511
