"","V1","V2"
"1",1,3
"2",2,4
"3",2,5
"4",1,6
"5",3,6
"6",4,6
"7",5,7
"8",7,8
"9",4,9
"10",6,10
"11",9,10
"12",10,12
"13",9,13
"14",7,14
"15",8,15
"16",11,16
"17",12,16
"18",12,17
"19",13,17
"20",13,18
"21",14,18
"22",14,19
"23",15,19
"24",19,20
"25",18,21
"26",12,22
"27",16,22
"28",17,22
"29",15,23
"30",20,23
"31",19,24
"32",21,24
"33",23,24
"34",17,25
"35",18,25
"36",16,26
"37",22,26
"38",26,27
"39",25,28
"40",27,28
"41",24,29
"42",25,29
"43",28,29
"44",23,30
"45",24,30
"46",29,31
"47",30,31
"48",28,32
"49",29,32
"50",28,33
