"","x"
"1",9.379
"2",9.3
"3",8.605
"4",0.037
"5",0.133
"6",9.798
"7",8.444
"8",6.309
"9",0
"10",0
"11",6.833
"12",8.816
"13",0.204
"14",9.613
"15",0.054
"16",0
"17",8.944
"18",9.237
"19",10.282
"20",0.064
"21",3.428
"22",-0.029
"23",9.465
"24",10.978
"25",-0.034
"26",8.866
"27",0
"28",0.635
"29",0.154
"30",3.678
"31",10.231
"32",9.804
"33",9.995
"34",0.155
"35",0.21
"36",0.172
"37",0
"38",4.621
"39",0.195
"40",0
"41",0
"42",0.185
"43",0
"44",4.079
"45",0.144
"46",0
"47",-0.205
"48",0.042
"49",1.837
"50",-0.056
"51",-0.273
