"","x"
"1",18.002
"2",21.762
"3",23.368
"4",22.341
"5",19.271
"6",18.409
"7",22.071
"8",18.783
"9",24.546
"10",22.029
"11",15.513
"12",15.534
"13",23.209
"14",21.788
"15",22.584
"16",21
"17",24.494
"18",16.366
"19",19.214
"20",19.74
"21",22.903
"22",15.55
"23",18.05
"24",22.886
"25",18.246
"26",18.139
"27",20.156
"28",23.96
"29",28.177
"30",25.161
"31",10.956
"32",18.312
"33",13.819
"34",21.765
"35",26.826
"36",23.717
"37",27.899
"38",18.67
"39",18.906
"40",18.096
"41",18.469
"42",24.071
"43",20.96
"44",23.565
"45",12.979
"46",22.525
"47",11.436
"48",16.056
