"","x"
"1",15.2
"2",15.284
"3",16.535
"4",14.123
"5",16.355
"6",14.028
"7",14.781
"8",15.887
"9",15.653
"10",15.182
"11",14.952
"12",16.103
"13",10.794
"14",16.799
"15",17.314
"16",17.183
"17",14.846
"18",15.249
"19",16.055
"20",16.344
"21",15.753
"22",15.668
"23",17.511
"24",14.965
"25",15.039
"26",16.915
"27",16.098
"28",15.777
"29",14.099
"30",15.391
"31",17.748
"32",15.016
"33",16.724
"34",16.334
"35",16.793
"36",15.005
"37",16.237
"38",14.111
"39",16.298
"40",13.134
"41",16.563
"42",16.092
"43",15.067
"44",14.187
"45",15.672
"46",16.678
"47",16.008
"48",12.996
"49",16.457
