"","weight"
"1",2.60330251776093
"2",1.8112429432632
"3",0.518231608366947
"4",1.97676604558538
"5",1.00871006757211
"6",2.42166905263072
"7",0.360728429337811
"8",1.27584325043099
"9",0.585320424997023
"10",0.382523201343644
"11",0.190262976256105
"12",0.459228919826024
"13",2.07821173156179
"14",1.25553813133338
"15",1.72940712329012
"16",1.88294476792358
"17",1.0073728207759
"18",0.355669791226444
"19",1.32175678554389
"20",0.680973567768286
"21",3.52659169758449
"22",3.75595207642487
"23",2.65998120289641
"24",3.03670617611842
"25",1.54476179389407
"26",2.69903853263503
"27",1.89736158951292
"28",1.68181717212125
"29",2.13666773270634
"30",3.61474425158304
"31",3.6730183773898
"32",2.61744149926534
"33",3.62957518179517
