"","x"
"1",16.804
"2",2.785
"3",11.913
"4",18.563
"5",9.442
"6",15.627
"7",14.819
"8",15.271
"9",19.847
"10",18.494
"11",18.765
"12",19.847
"13",3.217
"14",6.873
"15",11.735
"16",11.732
"17",11.763
"18",11.253
"19",13.58
"20",18.25
"21",4.849
"22",14.654
"23",7.683
"24",9.758
"25",13.762
"26",18.125
"27",15.387
"28",18.354
"29",7.524
"30",4.636
"31",13.945
"32",1.621
"33",13.958
"34",17.255
"35",8.529
"36",6.793
"37",8.609
"38",12.149
"39",8.566
"40",3.81
"41",9.321
"42",12.549
"43",11.91
"44",10.209
"45",6.897
"46",3.91
"47",13.917
