"","weight"
"1",0.213631458753475
"2",0.982097754794613
"3",0.272095571985149
"4",0.302140695572174
"5",0.26469038495282
"6",1.16979493969793
"7",1.53859539857563
"8",1.02610964336451
"9",0.890499298114044
"10",0.788269623881124
"11",1.08861517543411
"12",0.930260178468094
"13",1.02403320228909
"14",3.6857650494628
"15",1.77874253365416
"16",0.530170727287933
"17",1.93885120625553
"18",3.56191465369939
"19",0.484978350264992
"20",3.93189725189127
"21",4.21278819777771
"22",0.51310427759949
"23",0.945308944011146
"24",0.670817411609425
"25",1.40117807575082
"26",1.41438233882217
"27",1.12146154638789
"28",1.42716817509076
"29",1.67580953661997
"30",1.72045854436244
"31",0.611085100902188
