"","weight"
"1",0.581739632475585
"2",1.59234920790481
"3",3.91074481390606
"4",2.63033857139096
"5",1.96902031491787
"6",3.73320572710325
"7",3.79926058580523
"8",0.542907910738155
"9",2.67049358727914
"10",2.66976946574179
"11",2.11752681206524
"12",4.07984999726686
"13",1.34255577161398
"14",1.3262808901275
"15",0.742310581948448
"16",0.373792723627336
"17",0.477033542061593
"18",0.941839158168653
"19",1.42898425451806
"20",0.733144596863806
"21",1.82855708128896
"22",2.85138580310331
"23",2.82405311551606
"24",2.84354989405671
"25",1.34997222154731
"26",1.46482934171753
"27",1.68536672603447
"28",1.83309165069589
"29",3.39619331019925
"30",1.84632066551236
"31",5.29045404505054
"32",4.95631919903766
"33",5.76790611932418
"34",1.68226068181914
"35",3.05200655313014
"36",4.70809345668484
"37",4.88652882957115
"38",4.95671262031947
"39",3.85226439907322
"40",0.632503755001494
