"","weight"
"1",1.66506126002103
"2",0.615630571283964
"3",1.60781342223725
"4",1.63860367388347
"5",1.30762724027898
"6",1.32483010233317
"7",1.4156712191783
"8",1.59796777185488
"9",0.665206735090515
"10",1.27641098403129
"11",1.35225737193409
"12",4.07984999726686
"13",1.34255577161398
"14",0.503151070508132
"15",0.38910152946786
"16",0.373792723627336
"17",1.18312333243026
"18",1.20751024848701
"19",0.733144596863806
"20",1.18488860222036
"21",1.90059043424697
"22",2.00217781411283
"23",1.24120949073418
"24",2.85138580310331
"25",2.82405311551606
"26",2.84354989405671
"27",1.34997222154731
"28",1.46482934171753
"29",1.68536672603447
"30",1.83309165069589
"31",3.39619331019925
"32",1.84632066551236
"33",1.68226068181914
"34",3.05200655313014
