"","V1","V2"
"1",5,8
"2",1,9
"3",2,10
"4",3,10
"5",2,11
"6",3,11
"7",3,12
"8",4,12
"9",6,14
"10",7,14
"11",13,15
"12",1,16
"13",4,16
"14",5,17
"15",11,19
"16",16,19
"17",17,19
"18",13,20
"19",15,20
"20",17,20
"21",16,21
"22",21,22
"23",18,23
"24",18,26
"25",25,26
"26",6,27
"27",20,28
"28",27,28
"29",21,30
"30",23,32
"31",26,32
"32",14,33
"33",26,33
"34",27,33
"35",24,34
"36",31,34
"37",29,36
"38",33,36
"39",35,36
"40",34,37
"41",20,38
"42",28,38
"43",35,39
"44",37,40
"45",37,43
"46",40,43
"47",32,45
"48",32,46
"49",19,47
"50",27,47
"51",43,47
"52",36,48
"53",39,49
"54",26,50
"55",43,52
"56",44,52
"57",44,53
"58",40,54
"59",42,54
"60",51,54
"61",45,55
"62",46,55
"63",49,56
"64",50,56
"65",45,57
"66",47,57
"67",50,57
"68",47,58
"69",48,58
"70",49,58
"71",44,59
"72",51,59
"73",41,60
"74",52,60
"75",48,61
"76",59,63
"77",60,63
"78",47,64
"79",65,67
"80",66,67
"81",67,68
"82",57,70
"83",62,70
"84",60,71
"85",47,72
"86",66,72
"87",66,73
"88",72,73
"89",66,74
"90",67,74
"91",73,74
"92",63,75
"93",71,75
"94",64,76
"95",71,76
"96",64,77
"97",65,77
"98",62,78
"99",69,78
"100",70,78
"101",62,79
"102",75,79
"103",47,80
"104",58,80
"105",64,80
"106",72,80
"107",56,81
"108",61,81
"109",70,82
"110",81,82
"111",81,83
"112",82,83
"113",75,84
"114",60,85
"115",76,85
"116",84,85
