"","V1","V2"
"1",2,5
"2",3,5
"3",4,5
"4",1,9
"5",9,10
"6",6,11
"7",7,12
"8",8,12
"9",6,13
"10",9,14
"11",8,15
"12",13,15
"13",15,16
"14",16,17
"15",16,21
"16",17,21
"17",5,24
"18",9,24
"19",21,24
"20",18,28
"21",21,29
"22",22,29
"23",18,30
"24",22,30
"25",20,31
"26",17,32
"27",20,32
"28",28,32
"29",23,33
"30",24,33
"31",27,33
"32",24,34
"33",25,34
"34",26,34
"35",22,35
"36",28,35
"37",19,36
"38",29,36
"39",35,37
"40",36,37
"41",24,38
"42",33,40
"43",36,41
"44",24,42
"45",39,42
"46",39,43
"47",42,43
"48",38,44
"49",41,44
"50",38,45
"51",24,46
"52",34,46
"53",38,46
"54",42,46
"55",36,47
"56",44,47
