"","x"
"1",10.966
"2",11.358
"3",13.562
"4",11.352
"5",7.949
"6",12.613
"7",10.761
"8",1.799
"9",6.802
"10",0.522
"11",14.884
"12",10.224
"13",14.667
"14",13.36
"15",14.759
"16",14.11
"17",10.074
"18",9.853
"19",14.153
"20",11.857
"21",8.74
"22",14.909
"23",12.128
"24",13.841
"25",12.73
"26",11.34
"27",15.487
"28",12.833
"29",16.047
"30",15.095
"31",14.353
"32",12.317
"33",11.608
"34",12.724
"35",13.518
"36",15.328
"37",13.368
"38",13.909
"39",11.746
"40",11.655
"41",13.419
"42",12.224
"43",14.336
"44",11.999
"45",11.951
"46",13.812
"47",13.462
"48",12.196
"49",13.587
"50",14.163
"51",13.962
