"","V1","V2"
"1",2,5
"2",3,5
"3",4,5
"4",1,6
"5",6,7
"6",6,8
"7",9,10
"8",9,12
"9",10,12
"10",5,15
"11",6,15
"12",12,15
"13",11,19
"14",11,20
"15",12,21
"16",13,21
"17",11,22
"18",20,22
"19",14,23
"20",15,23
"21",18,23
"22",15,24
"23",16,24
"24",17,24
"25",13,26
"26",11,27
"27",21,27
"28",25,29
"29",26,29
"30",26,30
"31",27,30
"32",15,31
"33",32,34
"34",33,34
"35",25,35
"36",29,35
"37",23,36
"38",28,36
"39",27,37
"40",15,38
"41",33,38
"42",33,39
"43",38,39
"44",30,40
"45",37,40
"46",31,41
"47",37,41
"48",31,42
"49",32,42
"50",28,43
"51",40,43
"52",15,44
"53",24,44
"54",31,44
"55",38,44
"56",29,45
"57",40,45
"58",27,46
"59",41,46
"60",45,46
