"","x"
"1",15.719
"2",13.501
"3",14.151
"4",14.31
"5",9.95
"6",10.966
"7",13.562
"8",11.352
"9",14.884
"10",10.224
"11",13.36
"12",8.852
"13",16.051
"14",14.11
"15",10.074
"16",9.853
"17",14.909
"18",12.128
"19",15.724
"20",11.34
"21",15.487
"22",9.172
"23",12.833
"24",16.047
"25",15.657
"26",15.095
"27",15.489
"28",14.353
"29",12.317
"30",11.608
"31",12.724
"32",13.518
"33",15.328
"34",16.353
"35",15.397
"36",13.368
"37",13.909
"38",11.746
"39",14.988
"40",11.655
"41",14.561
"42",16.232
"43",14.503
"44",13.419
"45",13.466
"46",12.224
"47",12.801
"48",13.198
"49",14.336
"50",13.999
"51",11.999
"52",11.951
"53",12.194
"54",14.449
"55",13.812
"56",13.462
"57",14.858
"58",14.29
"59",12.196
"60",14.163
"61",15.103
"62",15.033
