"","x"
"1",15.719
"2",13.501
"3",14.151
"4",14.31
"5",9.95
"6",10.966
"7",13.562
"8",15.086
"9",11.352
"10",13.968
"11",14.876
"12",14.884
"13",10.224
"14",15.308
"15",14.667
"16",13.36
"17",8.852
"18",16.051
"19",14.729
"20",14.759
"21",14.11
"22",10.074
"23",9.853
"24",14.798
"25",14.989
"26",14.909
"27",12.128
"28",15.724
"29",11.34
"30",15.487
"31",9.172
"32",12.833
"33",16.047
"34",15.095
"35",15.489
"36",14.353
"37",15.547
"38",12.317
"39",11.608
"40",12.724
"41",13.518
"42",15.328
"43",16.353
"44",15.397
"45",15.792
"46",13.368
"47",13.909
"48",11.746
"49",15.17
"50",16.806
"51",14.988
"52",11.655
"53",14.561
"54",16.232
"55",13.419
"56",13.466
"57",12.224
"58",12.801
"59",15.549
"60",15.994
"61",14.336
"62",13.999
"63",11.999
"64",11.951
"65",12.194
"66",14.449
"67",13.812
"68",13.462
"69",14.858
"70",14.29
"71",12.196
"72",13.587
"73",14.163
"74",13.962
"75",15.033
