"","x"
"1",15.719
"2",13.501
"3",14.151
"4",14.31
"5",9.95
"6",10.966
"7",11.738
"8",6.149
"9",1.295
"10",1.706
"11",1.836
"12",0.336
"13",13.562
"14",11.789
"15",11.989
"16",7.176
"17",11.352
"18",7.949
"19",1.704
"20",2.097
"21",10.761
"22",1.799
"23",6.802
"24",0.522
"25",14.884
"26",10.224
"27",1.534
"28",0.325
"29",13.36
"30",8.852
"31",16.051
"32",14.11
"33",10.074
"34",9.853
"35",11.857
"36",8.74
"37",12.128
"38",11.34
"39",9.172
"40",15.095
"41",12.317
"42",13.909
"43",11.746
"44",13.419
"45",11.999
"46",12.196
