"","weight"
"1",0.267091745159804
"2",1.17643588867119
"3",0.238792797261325
"4",1.00556272811799
"5",1.77763652109389
"6",1.79912456516731
"7",1.85608097928054
"8",1.58436611932731
"9",2.47539269626516
"10",1.44944851613904
"11",0.662688463691677
"12",0.472646802923046
"13",0.690102166370896
"14",0.67896980796893
"15",0.63822879904289
"16",0.691136021581059
"17",1.9610581328321
"18",0.229584407514704
"19",0.441875096018507
"20",0.246162548091853
"21",0.471503976773722
"22",0.641249561370318
"23",0.440169285675796
"24",0.304302480963222
"25",0.675148131844786
"26",1.62708450904534
"27",0.566471535451884
"28",0.346613618012832
