"","x"
"1",0
"2",0.186
"3",-0.028
"4",6.297
"5",9.615
"6",0
"7",0
"8",6.349
"9",0
"10",6.237
"11",8.006
"12",8.153
"13",8.527
"14",9.258
"15",9.089
"16",8.143
"17",0
"18",5.75
"19",0
"20",0
"21",7.576
"22",5.067
"23",0
"24",6.436
"25",0
"26",-0.004
"27",0.013
"28",0.098
"29",0.135
"30",-0.015
"31",-0.151
"32",5.408
"33",5.976
"34",6.254
"35",7.682
"36",7.515
"37",8.319
"38",0.241
"39",0.043
"40",0.109
"41",0.045
"42",-0.064
"43",5.192
"44",5.916
"45",6.464
"46",5.367
"47",6.85
"48",7.874
"49",8.153
"50",0
"51",6.347
"52",0
"53",5.208
"54",5.797
"55",0
