"","weight"
"1",1.26980470914385
"2",1.0367376717995
"3",0.952693549886289
"4",1.46649957373024
"5",0.731173577480374
"6",0.949383484136913
"7",1.25070540093407
"8",3.27367209711596
"9",3.09530757739105
"10",2.65084892059722
"11",1.41619165387213
"12",4.18200203247381
"13",2.45917160842779
"14",4.20761512023717
"15",1.00197604772433
"16",1.0686458721585
"17",0.995795661912837
"18",0.298310241198507
"19",0.869507906807063
"20",1.83876893611716
"21",2.31452133275673
"22",0.825787502943972
"23",0.900353153079847
"24",3.67382307707191
"25",2.12843369662847
"26",1.62288138814514
"27",1.39794706592592
"28",2.31018635591375
"29",2.29969041390259
