"","weight"
"1",3.79428517645655
"2",1.53759552571693
"3",3.83585766130111
"4",2.61773260641047
"5",1.83394094809375
"6",2.04750116005624
"7",2.06709941685957
"8",3.04744958949514
"9",1.52751432086986
"10",0.960377009203499
"11",2.3812813778568
"12",0.965437206717051
"13",3.29108325624967
"14",1.7260848761012
"15",1.61547547183364
"16",3.36270189023914
"17",1.70338750731156
"18",2.59189525264534
"19",1.93848291198247
"20",1.3420903101464
"21",3.2784502439231
"22",2.84125380804992
"23",2.9843305778795
"24",1.46599488357917
"25",2.08218635136491
"26",1.925085972101
"27",2.55699741899874
"28",1.28695757504727
"29",1.98263688033193
"30",3.23512364463901
"31",3.31487918327211
"32",3.47131306558999
"33",1.66797362107543
"34",2.40965578455754
