"","weight"
"1",1.57346242393981
"2",2.51959996846235
"3",3.56760648052847
"4",0.936666429494776
"5",0.759611084612494
"6",6.50649337201688
"7",1.11752449656715
"8",2.15335203799537
"9",0.682668294156753
"10",0.741188909314172
"11",1.98357858415325
"12",1.07247377586327
"13",2.66133068220831
"14",1.67460472944136
"15",2.15099604837265
"16",0.610181120501934
"17",2.07230041288432
"18",1.81414580467643
"19",1.21752248412646
"20",2.60205860853763
"21",7.36477263746241
"22",2.94904069154493
"23",1.52105259644003
"24",2.24343508927957
"25",2.55595461615402
